,Mu_WT,WT_param_value,Relative_param_change,Absolute_param_change,Upper_Mu,Lower_Mu,Mu_change,Absolute_Sensitivity,Scaled_Sensitivity
Erpe_enzyme_forward_efficiency,0.32049357891082764,2834049.4932,0.01,28340.494932,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tno2b_enzyme_backward_efficiency,0.32049357891082764,428075.5745,0.01,4280.755745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcitB_enzyme_backward_efficiency,0.32049357891082764,81289.2918,0.01,812.8929180000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrC_enzyme_forward_efficiency,0.32049357891082764,4166.9211,0.01,41.669211,0.320498115105579,0.32048891780178224,9.197303796781853e-06,1.1036090648298877e-07,0.0014348655327258303
Enrd2_enzyme_forward_efficiency,0.32049357891082764,19250.2027,0.01,192.50202700000003,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,1.425067923804456e-09,8.559561938099453e-05
EmccB_enzyme_backward_efficiency,0.32049357891082764,228887.2279,0.01,2288.872279,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EykkE_enzyme_backward_efficiency,0.32049357891082764,1883264.863,0.01,18832.64863,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EiolJ_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapL_enzyme_forward_efficiency,0.32049357891082764,105498.406,0.01,1054.98406,0.32049390292473845,0.32049319685270916,7.060720292884071e-07,3.3463634952380563e-10,0.00011015384952296668
Edg0_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurD_enzyme_backward_efficiency,0.32049357891082764,33125.7983,0.01,331.257983,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyubB_enzyme_backward_efficiency,0.32049357891082764,20171.206,0.01,201.71205999999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnN2_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadF_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaraB_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd4_enzyme_backward_efficiency,0.32049357891082764,28484.0034,0.01,284.840034,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribD1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcaD1_enzyme_forward_efficiency,0.32049357891082764,43413.8058,0.01,434.138058,0.32049398392821615,0.32049312044108547,8.634871306867353e-07,9.94484490330879e-10,0.0001347120796649388
EglpX_enzyme_forward_efficiency,0.32049357891082764,62139.3304,0.01,621.3933040000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroC_enzyme_backward_efficiency,0.32049357891082764,221164.0422,0.01,2211.640422,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaX_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EluxS_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiD2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esdh_enzyme_backward_efficiency,0.32049357891082764,230471.429,0.01,2304.71429,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esul2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiS_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edrm2_enzyme_forward_efficiency,0.32049357891082764,1466.623,0.01,14.66623,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgmuE_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eeno_enzyme_backward_efficiency,0.32049357891082764,151928.1612,0.01,1519.281612,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurA_enzyme_backward_efficiency,0.32049357891082764,17452.3906,0.01,174.52390599999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TcimH1_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EtagD_enzyme_forward_efficiency,0.32049357891082764,71926.3951,0.01,719.2639509999999,0.32049382192126075,0.32049334967595655,4.722453041949848e-07,3.282837291778751e-10,7.36746904259164e-05
EcysJI_enzyme_forward_efficiency,0.32049357891082764,12260.515,0.01,122.60515,0.32049916815078916,0.3204878480390505,1.1320111738655214e-05,4.6164911256399975e-08,0.0017660434535265463
EglpK_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagGH_enzyme_forward_efficiency,0.32049357891082764,13459.9674,0.01,134.599674,0.3205001401925216,0.32048685468794247,1.3285504579130247e-05,4.935191960097262e-08,0.00207266314418529
EthiS_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EacpS_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdhbC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaBC1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysH_enzyme_backward_efficiency,0.32049357891082764,53392.0114,0.01,533.920114,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN8_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvE1_enzyme_backward_efficiency,0.32049357891082764,786035.0071,0.01,7860.350071000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tala_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EpabAB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecdd1_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eo15_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tlic_enzyme_backward_efficiency,0.32049357891082764,667013.2211,0.01,6670.132211,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurN_enzyme_backward_efficiency,0.32049357891082764,154540.1745,0.01,1545.401745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TefeNU_efficiency,0.32049357891082764,2565.667685185185,0.01,25.65667685185185,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcvT_enzyme_backward_efficiency,0.32049357891082764,1768.3279,0.01,17.683279,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurH_enzyme_backward_efficiency,0.32049357891082764,6281.7397,0.01,62.817397,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EiolJ_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,5.85207190331756e-10,3.647915909705026e-05
EmccB_enzyme_forward_efficiency,0.32049357891082764,228887.2279,0.01,2288.872279,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,5.107902420741019e-11,3.647915909705026e-05
EhisB_enzyme_backward_efficiency,0.32049357891082764,50274.5502,0.01,502.745502,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrAB_enzyme_forward_efficiency,0.32049357891082764,29337.9621,0.01,293.379621,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhutU_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EserA_enzyme_backward_efficiency,0.32049357891082764,45289.5582,0.01,452.895582,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epuc_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurQ_enzyme_forward_efficiency,0.32049357891082764,20171.206,0.01,201.71205999999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tmet_enzyme_backward_efficiency,0.32049357891082764,167957.7493,0.01,1679.577493,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EiolG_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
ElicH1_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tqox_enzyme_backward_efficiency,0.32049357891082764,2818761.5725,0.01,28187.615725,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecdd1_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnD_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,9.976441539246188e-08,0.00015927030980691093
EtagO_enzyme_forward_efficiency,0.32049357891082764,19126.4338,0.01,191.26433799999998,0.3204956039977702,0.3204914393853642,4.164612406043489e-06,1.0887059369226189e-08,0.0006497185404145379
EleuB_enzyme_backward_efficiency,0.32049357891082764,5992.9818,0.01,59.929818,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpA_enzyme_forward_efficiency,0.32049357891082764,297579.9262,0.01,2975.799262,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.9123832655752879e-10,1.1920928955078125e-05
EglmS_enzyme_forward_efficiency,0.32049357891082764,50640.3224,0.01,506.40322399999997,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,1.007993416808365e-09,0.00015927030980691093
EthyB_enzyme_backward_efficiency,0.32049357891082764,185435.0037,0.01,1854.3500370000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN2_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiG_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EctaX2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpyrC_enzyme_forward_efficiency,0.32049357891082764,14099.4271,0.01,140.994271,0.3204945509525601,0.3204925091480959,2.041804464170127e-06,7.240735562121269e-09,0.00031854061961382186
EargD_enzyme_forward_efficiency,0.32049357891082764,13722.9394,0.01,137.22939399999998,0.3204949559699486,0.3204922035016011,2.7524683474666745e-06,1.0028712753284748e-08,0.0004294108413686045
Epgm_enzyme_forward_efficiency,0.32049357891082764,544736.5046,0.01,5447.365046,0.3204976290847128,0.3204894526831481,8.176401564696789e-06,7.504914298611877e-10,0.0012755952229189195
Epdp3_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eadk_enzyme_forward_efficiency,0.32049357891082764,316690.1218,0.01,3166.9012180000004,0.3204944699490824,0.3204926619713433,1.8079777390767049e-06,2.8544902644903156e-10,0.00028206146051677164
EribH_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EadeC_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ea15_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.9396886377422715e-10,2.4558230141972138e-05
EsidX_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpD_enzyme_backward_efficiency,0.32049357891082764,257018.5649,0.01,2570.185649,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tmnt_efficiency,0.32049357891082764,396366.27268518513,0.01,3963.6627268518514,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysK_enzyme_forward_efficiency,0.32049357891082764,9455.135,0.01,94.55135,0.3204946319560378,0.3204925091480959,2.1228079418733614e-06,1.1225688167717127e-08,0.00033117792080071594
Theme_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EilvD2_enzyme_forward_efficiency,0.32049357891082764,33697.7612,0.01,336.977612,0.32049625202559184,0.3204908280923746,5.423933217230115e-06,8.047913309490297e-09,0.0008461843815503148
Es16_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EspeD_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edck2_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysJI_enzyme_backward_efficiency,0.32049357891082764,12260.515,0.01,122.60515,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esul1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Taloi_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EytxM_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ezwf_enzyme_forward_efficiency,0.32049357891082764,197996.7564,0.01,1979.9675640000003,0.32049422693864926,0.3204928912062144,1.3357324348817201e-06,3.3731169620355456e-10,0.00020838677009085523
EtagB_enzyme_forward_efficiency,0.32049357891082764,19126.4338,0.01,191.26433799999998,0.3204957660047256,0.3204913629737405,4.403030985145051e-06,1.1510329189399258e-08,0.0006869140717434039
EilvBH2_enzyme_backward_efficiency,0.32049357891082764,119460.3057,0.01,1194.603057,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnK_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurE_enzyme_backward_efficiency,0.32049357891082764,26183.255,0.01,261.83255,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Egdp_enzyme_forward_efficiency,0.32049357891082764,61526.7433,0.01,615.267433,0.32049374091778304,0.32049342608758025,3.148302027966565e-07,2.558482587495059e-10,4.9116460283944276e-05
EpupG4_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eprs_enzyme_backward_efficiency,0.32049357891082764,47237.7946,0.01,472.377946,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargJ2_enzyme_backward_efficiency,0.32049357891082764,22445.4686,0.01,224.454686,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribC1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EleuCD_enzyme_forward_efficiency,0.32049357891082764,39814.7667,0.01,398.147667,0.320495117976904,0.32049197426673004,3.143710173958425e-06,3.947919873103796e-09,0.0004904482306076268
Tasp_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EalaT_enzyme_forward_efficiency,0.32049357891082764,498859.7753,0.01,4988.597753,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,2.3436117389180717e-11,3.647915909705026e-05
EargG_enzyme_backward_efficiency,0.32049357891082764,5731.4268,0.01,57.314268000000006,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edxr_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurB_enzyme_forward_efficiency,0.32049357891082764,6302.7527,0.01,63.027527,0.32049665704298036,0.32049036962263244,6.28742034791685e-06,4.987836781155042e-08,0.0009808964612152537
Tp_enzyme_backward_efficiency,0.32049357891082764,431672.2759,0.01,4316.722759,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdhbEBF_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EplsX_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Egmk2_enzyme_forward_efficiency,0.32049357891082764,22124.2823,0.01,221.242823,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esdh_efficiency,0.32049357891082764,213399.47129629628,0.01,2133.9947129629627,0.32096250804325166,0.32001554779299113,0.0009469602502605312,2.218750225828152e-07,0.14773466811389818
EmenD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysE_enzyme_forward_efficiency,0.32049357891082764,1616191.3441,0.01,16161.913441,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribAB2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpgsA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eldh_enzyme_forward_efficiency,0.32049357891082764,20048.0567,0.01,200.480567,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TtreP_enzyme_backward_efficiency,0.32049357891082764,667013.2211,0.01,6670.132211,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epuc_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispH_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etkt1_enzyme_backward_efficiency,0.32049357891082764,20477.4421,0.01,204.77442100000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EproB_enzyme_backward_efficiency,0.32049357891082764,225877.4682,0.01,2258.774682,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ee14_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaBC1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Egtp_enzyme_backward_efficiency,0.32049357891082764,494651.8391,0.01,4946.518391,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglyA_enzyme_backward_efficiency,0.32049357891082764,8505.741,0.01,85.05741,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaraD_enzyme_backward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tadc_enzyme_backward_efficiency,0.32049357891082764,5117.5387,0.01,51.175387,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TfruA_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EilvC1_enzyme_forward_efficiency,0.32049357891082764,2925.0585,0.01,29.250585,0.32050176026207566,0.3204851736322212,1.6586629854487e-05,2.835264637354603e-07,0.002587669604934889
Egln_enzyme_backward_efficiency,0.32049357891082764,141542.8153,0.01,1415.4281529999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribX_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EkatA_enzyme_backward_efficiency,0.32049357891082764,15700.247,0.01,157.00247,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TfeuABC_efficiency,0.32049357891082764,396366.27268518513,0.01,3963.6627268518514,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tadc_efficiency,0.32049357891082764,4738.4617592592585,0.01,47.38461759259258,0.32049422693864926,0.3204928912062144,1.3357324348817201e-06,1.4094578607410022e-08,0.00020838677009085523
Tcti_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EhprT2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgutB_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN9_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN2_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolB_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthrS_enzyme_backward_efficiency,0.32049357891082764,27850.2369,0.01,278.502369,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN4_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgapB_enzyme_backward_efficiency,0.32049357891082764,49181.0848,0.01,491.81084799999996,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtlD_enzyme_forward_efficiency,0.32049357891082764,8464.7729,0.01,84.647729,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TgltT_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
Epck_enzyme_forward_efficiency,0.32049357891082764,192695.7437,0.01,1926.957437,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhutH_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispA1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroD_enzyme_backward_efficiency,0.32049357891082764,161703.0755,0.01,1617.030755,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eald_enzyme_backward_efficiency,0.32049357891082764,12105.5464,0.01,121.055464,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargH_enzyme_backward_efficiency,0.32049357891082764,12144.2687,0.01,121.442687,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Egdp_enzyme_backward_efficiency,0.32049357891082764,61526.7433,0.01,615.267433,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TdctP1_enzyme_backward_efficiency,0.32049357891082764,125899.2848,0.01,1258.9928479999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epgk_enzyme_backward_efficiency,0.32049357891082764,165388.4105,0.01,1653.884105,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurB2_enzyme_backward_efficiency,0.32049357891082764,9564.3037,0.01,95.643037,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eglt_enzyme_backward_efficiency,0.32049357891082764,461748.8962,0.01,4617.488962,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tp2_efficiency,0.32049357891082764,396366.27268518513,0.01,3963.6627268518514,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EadeC_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.01,197.600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Turt_enzyme_backward_efficiency,0.32049357891082764,372530.9854,0.01,3725.309854,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN6_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
ErocD_enzyme_backward_efficiency,0.32049357891082764,10382.7614,0.01,103.827614,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmurP_efficiency,0.32049357891082764,0.0,0.01,0.0,0.32049357891082764,0.32049357891082764,0.0,,0.0
EtagF_enzyme_forward_efficiency,0.32049357891082764,4696.6285,0.01,46.966285,0.32051107566201154,0.320475698590883,3.53770711285506e-05,3.7662198669269454e-07,0.005519154431857388
EmenE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TgutP_enzyme_backward_efficiency,0.32049357891082764,444675.4807,0.01,4446.754807,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EackA_enzyme_forward_efficiency,0.32049357891082764,335295.0555,0.01,3352.9505550000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Th_efficiency,0.32049357891082764,2532764.671759259,0.01,25327.64671759259,0.3205981544005425,0.3203868318725256,0.00021132252801692175,4.171775814255516e-09,0.03296829358252431
EargS_enzyme_forward_efficiency,0.32049357891082764,8613.0843,0.01,86.13084300000001,0.32049633302906955,0.3204907516807509,5.581348318628443e-06,3.240040457184683e-08,0.0008707426116922871
EpabC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.01,199.781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyfkN9_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.01,5.1165650000000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
