,Mu_WT,WT_param_value,Relative_param_change,Absolute_param_change,Upper_Mu,Lower_Mu,Mu_change,Absolute_Sensitivity,Scaled_Sensitivity
EacpA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurLQ_enzyme_forward_efficiency,0.32049357891082764,8683.8154,0.001,8.6838154,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,5.8781893963629374e-08,0.0015927030980691095
EtrpA_enzyme_backward_efficiency,0.32049357891082764,297579.9262,0.001,297.5799262,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EphoA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efni_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribAB2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapF_enzyme_forward_efficiency,0.32049357891082764,247153.9856,0.001,247.15398560000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epgi_enzyme_backward_efficiency,0.32049357891082764,150771.0203,0.001,150.7710203,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagGH_enzyme_backward_efficiency,0.32049357891082764,13459.9674,0.001,13.4599674,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisC2_enzyme_forward_efficiency,0.32049357891082764,13746.1166,0.001,13.746116599999999,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,5.725802638627708e-09,0.00024558230141972137
EthiG_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysC_enzyme_backward_efficiency,0.32049357891082764,25718.4755,0.001,25.7184755,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpgsA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Esul1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EclsA_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edxs_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edef_enzyme_forward_efficiency,0.32049357891082764,56129.7894,0.001,56.1297894,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurB_enzyme_forward_efficiency,0.32049357891082764,6302.7527,0.001,6.3027527,0.32049390292473845,0.32049327326433286,6.29660405593313e-07,4.99512225502131e-08,0.0009823292056788855
EproI_enzyme_backward_efficiency,0.32049357891082764,947188.9647,0.001,947.1889647,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargC_enzyme_forward_efficiency,0.32049357891082764,35668.223,0.001,35.668223,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.0711442464500409e-09,0.00011920928955078125
EmurF_enzyme_backward_efficiency,0.32049357891082764,14225.757,0.001,14.225757,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvBH1_enzyme_forward_efficiency,0.32049357891082764,72171.653,0.001,72.171653,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.090560454520338e-09,0.00024558230141972137
Erpe_enzyme_backward_efficiency,0.32049357891082764,2834049.4932,0.001,2834.0494932,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisI_enzyme_backward_efficiency,0.32049357891082764,57073.749,0.001,57.07374900000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsumT_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargJ2_enzyme_forward_efficiency,0.32049357891082764,22445.4686,0.001,22.4454686,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.5066120517156024e-09,0.00024558230141972137
Epgi_enzyme_forward_efficiency,0.32049357891082764,150771.0203,0.001,150.7710203,0.32049422693864926,0.3204928912062144,1.3357324348817201e-06,4.429672334324981e-09,0.002083867700908552
Eodh_enzyme_forward_efficiency,0.32049357891082764,75045.0606,0.001,75.0450606,0.32049941116122227,0.3204876952158031,1.1715945419155105e-05,7.805940407992091e-08,0.018277972149973846
EilvE2_enzyme_forward_efficiency,0.32049357891082764,846320.5907,0.001,846.3205906999999,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurH_enzyme_forward_efficiency,0.32049357891082764,6281.7397,0.001,6.2817397,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,8.125951415059936e-08,0.0015927030980691095
EleuCD_enzyme_forward_efficiency,0.32049357891082764,39814.7667,0.001,39.8147667,0.32049374091778304,0.32049342608758025,3.148302027966565e-07,3.95368639440824e-09,0.0004911646028394427
EbioW_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcaD1_enzyme_forward_efficiency,0.32049357891082764,43413.8058,0.001,43.413805800000006,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,8.800382998798738e-10,0.00011920928955078125
EkatA_enzyme_backward_efficiency,0.32049357891082764,15700.247,0.001,15.700247,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EnadB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribC2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpF_enzyme_forward_efficiency,0.32049357891082764,40037.2897,0.001,40.0372897,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurB_enzyme_forward_efficiency,0.32049357891082764,5115.4175,0.001,5.1154174999999995,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,2.285509688050118e-08,0.0003647915909705026
EmtnD_enzyme_forward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,7.467082280308569e-08,0.00011920928955078125
EargC_enzyme_backward_efficiency,0.32049357891082764,35668.223,0.001,35.668223,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ea17_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epgk_enzyme_forward_efficiency,0.32049357891082764,165388.4105,0.001,165.3884105,0.3204946319560378,0.3204925091480959,2.1228079418733614e-06,6.417644185150934e-09,0.003311779208007159
EcysH_enzyme_backward_efficiency,0.32049357891082764,53392.0114,0.001,53.3920114,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eplp_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcaD1_enzyme_backward_efficiency,0.32049357891082764,43413.8058,0.001,43.413805800000006,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Endk1_enzyme_backward_efficiency,0.32049357891082764,929.5094,0.001,0.9295094,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpanB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmenD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpA_enzyme_forward_efficiency,0.32049357891082764,297579.9262,0.001,297.5799262,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargH_enzyme_forward_efficiency,0.32049357891082764,12144.2687,0.001,12.144268700000001,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,1.6108085062863872e-08,0.000610373892390224
EthiD1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Eddl_enzyme_forward_efficiency,0.32049357891082764,5930.2721,0.001,5.9302721,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,1.971467085746557e-08,0.0003647915909705026
Egln_enzyme_forward_efficiency,0.32049357891082764,141542.8153,0.001,141.5428153,0.32049422693864926,0.3204929676178381,1.259320811186626e-06,4.448550809581876e-09,0.001964658411357771
EnadA_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribD2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EsirB_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EbioD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroA_enzyme_forward_efficiency,0.32049357891082764,2015.6392,0.001,2.0156392000000003,0.3204949559699486,0.32049212708997743,2.8288799711617685e-06,7.01732723585096e-07,0.004413317703236826
EmurB_enzyme_backward_efficiency,0.32049357891082764,5115.4175,0.001,5.1154174999999995,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EugtP1_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvD1_enzyme_backward_efficiency,0.32049357891082764,20028.7275,0.001,20.028727500000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvBH2_enzyme_backward_efficiency,0.32049357891082764,119460.3057,0.001,119.4603057,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnK_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurH_enzyme_backward_efficiency,0.32049357891082764,6281.7397,0.001,6.2817397,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcitC_enzyme_backward_efficiency,0.32049357891082764,11062.4947,0.001,11.0624947,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribAB2_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EacpS_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpanC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd4_enzyme_forward_efficiency,0.32049357891082764,28484.0034,0.001,28.484003400000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EribAB1_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysK_enzyme_forward_efficiency,0.32049357891082764,9455.135,0.001,9.455135,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,1.2365065390045847e-08,0.0003647915909705026
ElysA_enzyme_forward_efficiency,0.32049357891082764,34811.8348,0.001,34.8118348,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,2.2609423246821833e-09,0.00024558230141972137
EyitJ_enzyme_forward_efficiency,0.32049357891082764,14760.0135,0.001,14.7600135,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,7.920952277361478e-09,0.0003647915909705026
Ehom_enzyme_backward_efficiency,0.32049357891082764,34833.8545,0.001,34.8338545,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EefeM_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfdhD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdhbC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpX_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Efni_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epyc_enzyme_forward_efficiency,0.32049357891082764,71475.5512,0.001,71.4755512,0.3204945509525601,0.3204925855597196,1.965392840475033e-06,1.3748707127669084e-08,0.0030661969065874377
EhepTS4_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpanC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemL_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epgk_enzyme_backward_efficiency,0.32049357891082764,165388.4105,0.001,165.3884105,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurN_enzyme_backward_efficiency,0.32049357891082764,154540.1745,0.001,154.5401745,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmnaA_enzyme_backward_efficiency,0.32049357891082764,13636.6921,0.001,13.636692100000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurE_enzyme_forward_efficiency,0.32049357891082764,26183.255,0.001,26.183255000000003,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.4591696810632218e-09,0.00011920928955078125
Endk4_enzyme_backward_efficiency,0.32049357891082764,933.4676,0.001,0.9334676,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiF_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Tsul_efficiency,0.32049357891082764,2433976.223422496,0.001,2433.9762234224963,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS3_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalaS_enzyme_forward_efficiency,0.32049357891082764,40475.9809,0.001,40.4759809,0.32049374091778304,0.32049342608758025,3.148302027966565e-07,3.889099112563526e-09,0.0004911646028394427
Th_enzyme_backward_efficiency,0.32049357891082764,2735385.8455,0.001,2735.3858455,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EilvBH1_enzyme_backward_efficiency,0.32049357891082764,72171.653,0.001,72.171653,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglmS_enzyme_forward_efficiency,0.32049357891082764,50640.3224,0.001,50.640322399999995,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,7.544543564664789e-10,0.00011920928955078125
Enrd1_enzyme_backward_efficiency,0.32049357891082764,21951.8062,0.001,21.9518062,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
TmgtE_enzyme_backward_efficiency,0.32049357891082764,3666.7801,0.001,3.6667801,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EasnB_enzyme_backward_efficiency,0.32049357891082764,39538.7534,0.001,39.538753400000004,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysS_enzyme_backward_efficiency,0.32049357891082764,45247.2423,0.001,45.247242299999996,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroE_enzyme_forward_efficiency,0.32049357891082764,11834.6922,0.001,11.8346922,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,2.3180025243498892e-08,0.0008559561938099454
EguaB_enzyme_forward_efficiency,0.32049357891082764,3292.0612,0.001,3.2920612,0.32049390292473845,0.32049327326433286,6.29660405593313e-07,9.563315615051643e-08,0.0009823292056788855
EtrpD_enzyme_forward_efficiency,0.32049357891082764,257018.5649,0.001,257.0185649,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiE_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemD_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EptsH_enzyme_forward_efficiency,0.32049357891082764,1202886.5174,0.001,1202.8865174,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiC_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EargS_enzyme_forward_efficiency,0.32049357891082764,8613.0843,0.001,8.6130843,0.32049382192126075,0.32049327326433286,5.486569278900788e-07,3.18502007399416e-08,0.0008559561938099454
EtrpB_enzyme_forward_efficiency,0.32049357891082764,96728.602,0.001,96.728602,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Ecdp_enzyme_forward_efficiency,0.32049357891082764,26354.8087,0.001,26.354808700000003,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,2.986458812701005e-09,0.00024558230141972137
EpurEK_enzyme_forward_efficiency,0.32049357891082764,20943.4112,0.001,20.9434112,0.32049365991430534,0.32049342608758025,2.3382672509342228e-07,5.582345752095587e-09,0.0003647915909705026
EthiD2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtyrS_enzyme_forward_efficiency,0.32049357891082764,9003.7927,0.001,9.0037927,0.32049374091778304,0.32049342608758025,3.148302027966565e-07,1.748319920763261e-08,0.0004911646028394427
EilvD2_enzyme_backward_efficiency,0.32049357891082764,33697.7612,0.001,33.6977612,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EguaA_enzyme_backward_efficiency,0.32049357891082764,4045.339,0.001,4.045339,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmtnB_enzyme_backward_efficiency,0.32049357891082764,511.6565,0.001,0.5116565,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaBC1_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapG_enzyme_backward_efficiency,0.32049357891082764,287716.1989,0.001,287.71619890000005,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisC3_enzyme_backward_efficiency,0.32049357891082764,7272.7433,0.001,7.2727433,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EproS_enzyme_forward_efficiency,0.32049357891082764,21092.466,0.001,21.092466,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,3.731548065511359e-09,0.00024558230141972137
Egln_enzyme_backward_efficiency,0.32049357891082764,141542.8153,0.001,141.5428153,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtrpF_enzyme_backward_efficiency,0.32049357891082764,40037.2897,0.001,40.0372897,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS4_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EleuB_enzyme_backward_efficiency,0.32049357891082764,5992.9818,0.001,5.9929818,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Enrd1_enzyme_forward_efficiency,0.32049357891082764,21951.8062,0.001,21.9518062,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalaS_enzyme_backward_efficiency,0.32049357891082764,40475.9809,0.001,40.4759809,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EycgT_enzyme_forward_efficiency,0.32049357891082764,3392.0008,0.001,3.3920008,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,1.5048673220906427e-07,0.0015927030980691095
Tadc_efficiency,0.32049357891082764,4738.4617592592585,0.001,4.738461759259259,0.32049365991430534,0.32049350249920394,1.5741510139832826e-07,1.6610358951481357e-08,0.00024558230141972137
Eo15_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EptsH_enzyme_backward_efficiency,0.32049357891082764,1202886.5174,0.001,1202.8865174,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcysE_enzyme_forward_efficiency,0.32049357891082764,1616191.3441,0.001,1616.1913441000002,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapH_enzyme_forward_efficiency,0.32049357891082764,8980.2774,0.001,8.9802774,0.32049382192126075,0.32049334967595655,4.722453041949848e-07,2.629346974264875e-08,0.0007367469042591641
EleuB_enzyme_forward_efficiency,0.32049357891082764,5992.9818,0.001,5.9929818,0.32049406493169386,0.32049304402946177,1.0209022320850636e-06,8.517481498818031e-08,0.0015927030980691095
EsirC_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EugtP2_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Epdh_enzyme_forward_efficiency,0.32049357891082764,107348.389,0.001,107.348389,0.3204979530986236,0.3204891470366533,8.806061970290102e-06,4.1016274451450326e-08,0.013738281434868079
Edlt_enzyme_forward_efficiency,0.32049357891082764,1636.2549,0.001,1.6362549,0.32049641403254725,0.3204906752691272,5.738763420026771e-06,1.7536275735604432e-06,0.008953008418342592
EpyrB_enzyme_forward_efficiency,0.32049357891082764,215809.2664,0.001,215.80926639999998,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisJ_enzyme_forward_efficiency,0.32049357891082764,50274.5502,0.001,50.2745502,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Es16_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EyitJ_enzyme_backward_efficiency,0.32049357891082764,14760.0135,0.001,14.7600135,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EugtP3_enzyme_backward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmurA_enzyme_forward_efficiency,0.32049357891082764,20829.5967,0.001,20.8295967,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,1.8342079492853077e-09,0.00011920928955078125
EcoaD_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagA_enzyme_backward_efficiency,0.32049357891082764,11764.6095,0.001,11.7646095,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmnaA_enzyme_forward_efficiency,0.32049357891082764,13636.6921,0.001,13.636692100000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EgcaD2_enzyme_forward_efficiency,0.32049357891082764,43413.8058,0.001,43.413805800000006,0.32049357891082764,0.32049350249920394,7.641162369509402e-08,8.800382998798738e-10,0.00011920928955078125
Enrd2_enzyme_backward_efficiency,0.32049357891082764,19250.2027,0.001,19.250202700000003,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolD3_enzyme_backward_efficiency,0.32049357891082764,80512.5798,0.001,80.51257980000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EracE_enzyme_backward_efficiency,0.32049357891082764,73749.0733,0.001,73.7490733,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdhbEBF_enzyme_forward_efficiency,0.32049357891082764,19760.0428,0.001,19.7600428,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpurB2_enzyme_backward_efficiency,0.32049357891082764,9564.3037,0.001,9.5643037,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcarAB_enzyme_backward_efficiency,0.32049357891082764,198052.7262,0.001,198.0527262,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglyA_enzyme_backward_efficiency,0.32049357891082764,8505.741,0.001,8.505741,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EglyQS_enzyme_backward_efficiency,0.32049357891082764,42874.5399,0.001,42.8745399,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EispG_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemZ_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EpheA_enzyme_forward_efficiency,0.32049357891082764,42638.08,0.001,42.63808,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Edxr_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EthiE_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EmetS_enzyme_forward_efficiency,0.32049357891082764,11088.7461,0.001,11.0887461,0.32049374091778304,0.32049334967595655,3.9124182649175054e-07,1.7641391685023365e-08,0.000610373892390224
EribC2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
Etpi_enzyme_backward_efficiency,0.32049357891082764,215201.4153,0.001,215.2014153,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcoaX_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhemL_enzyme_backward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EfolD2_enzyme_backward_efficiency,0.32049357891082764,80512.5798,0.001,80.51257980000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EcitZ_enzyme_backward_efficiency,0.32049357891082764,37429.1087,0.001,37.4291087,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EaroE_enzyme_backward_efficiency,0.32049357891082764,11834.6922,0.001,11.8346922,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EserS_enzyme_backward_efficiency,0.32049357891082764,30973.537,0.001,30.973537,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisD2_enzyme_forward_efficiency,0.32049357891082764,103914.3199,0.001,103.91431990000001,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EalaT_enzyme_forward_efficiency,0.32049357891082764,498859.7753,0.001,498.85977529999997,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EtagF_enzyme_forward_efficiency,0.32049357891082764,4696.6285,0.001,4.6966285,0.3204953609873371,0.32049182144348265,3.5395438544583158e-06,3.768175250031289e-07,0.005522019920784651
Edg0_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EspeA_enzyme_backward_efficiency,0.32049357891082764,3799.4705,0.001,3.7994705,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhepTS2_enzyme_forward_efficiency,0.32049357891082764,19978.1145,0.001,19.9781145,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EdapA_enzyme_backward_efficiency,0.32049357891082764,53964.3896,0.001,53.964389600000004,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
EhisS_enzyme_backward_efficiency,0.32049357891082764,19756.8191,0.001,19.7568191,0.32049357891082764,0.32049357891082764,0.0,0.0,0.0
